time,ppg
63011.661410320514,10506.0
63011.67141309046,10521.0
63011.681415860396,10537.0
63011.69141863034,10540.0
63011.70142140028,10550.0
63011.71142417022,10549.0
63011.72142694016,10566.0
63011.731429710104,10579.0
63011.74143248004,10560.0
63011.751435249986,10568.0
63011.76143801992,10568.0
63011.77144078987,10556.0
63011.78144355981,10624.0
63011.79144632975,10598.0
63011.801449099694,10580.0
63011.81145186963,10613.0
63011.821454639576,10607.0
63011.83145740951,10638.0
63011.84146017946,10614.0
63011.851462949395,10642.0
63011.86146571934,10627.0
63011.87146848928,10632.0
63011.88147125922,10677.0
63011.89147402916,10700.0
63011.9014767991,10666.0
63011.91147956904,10683.0
63011.921482338985,10697.0
63011.93148510892,10695.0
63011.94148787887,10708.0
63011.951490648804,10719.0
63011.96149341875,10722.0
63011.97149618869,10713.0
63011.98149895863,10777.0
63011.991501728575,10759.0
63012.00150449851,10752.0
63012.01150726846,10765.0
63012.021510038394,10786.0
63012.03151280834,10765.0
63012.041515578276,10784.0
63012.05151834822,10779.0
63012.06152111816,10813.0
63012.0715238881,10809.0
63012.08152665804,10812.0
63012.091529427984,10821.0
63012.10153219792,10808.0
63012.111534967866,10768.0
63012.1215377378,10766.0
63012.13154050775,10738.0
63012.141543277685,10711.0
63012.15154604763,10696.0
63012.16154881757,10674.0
63012.17155158751,10626.0
63012.181554357456,10619.0
63012.19155712739,10606.0
63012.20155989734,10606.0
63012.211562667275,10590.0
63012.22156543722,10573.0
63012.23156820716,10597.0
63012.2415709771,10570.0
63012.25157374704,10549.0
63012.26157651698,10548.0
63012.27157928692,10574.0
63012.281582056865,10542.0
63012.2915848268,10539.0
63012.30158759675,10535.0
63012.311590366684,10559.0
63012.32159313663,10537.0
63012.331595906566,10513.0
63012.34159867651,10561.0
63012.35160144645,10530.0
63012.36160421639,10536.0
63012.37160698634,10538.0
63012.381609756274,10561.0
63012.39161252622,10568.0
63012.401615296156,10543.0
63012.4116180661,10548.0
63012.42162083604,10563.0
63012.43162360598,10542.0
63012.44162637592,10536.0
63012.451629145864,10549.0
63012.4616319158,10539.0
63012.471634685746,10559.0
63012.48163745568,10538.0
63012.49164022563,10534.0
63012.501642995565,10572.0
63012.51164576551,10543.0
63012.52164853545,10565.0
63012.53165130539,10569.0
63012.54165407533,10559.0
63012.55165684527,10594.0
63012.56165961522,10600.0
63012.571662385155,10576.0
63012.5816651551,10587.0
63012.59166792504,10603.0
63012.60167069498,10606.0
63012.61167346492,10639.0
63012.62167623486,10612.0
63012.6316790048,10624.0
63012.641681774745,10637.0
63012.65168454468,10623.0
63012.66168731463,10635.0
63012.671690084564,10663.0
63012.68169285451,10666.0
63012.691695624446,10668.0
63012.70169839439,10714.0
63012.71170116433,10674.0
63012.72170393427,10686.0
63012.73170670421,10702.0
63012.741709474154,10692.0
63012.75171224409,10733.0
63012.761715014036,10694.0
63012.77171778398,10751.0
63012.78172055392,10752.0
63012.79172332386,10727.0
63012.8017260938,10745.0
63012.811728863744,10763.0
63012.82173163368,10755.0
63012.831734403626,10792.0
63012.84173717356,10774.0
63012.85173994351,10786.0
63012.861742713445,10775.0
63012.87174548339,10779.0
63012.88174825333,10781.0
63012.89175102327,10816.0
63012.90175379321,10834.0
63012.91175656315,10837.0
63012.92175933309,10848.0
63012.931762103035,10850.0
63012.94176487297,10854.0
63012.95176764292,10850.0
63012.96177041286,10876.0
63012.9717731828,10884.0
63012.98177595274,10900.0
63012.99177872268,10926.0
63013.001781492625,10913.0
63013.01178426256,10908.0
63013.02178703251,10900.0
63013.031789802444,10887.0
63013.04179257239,10898.0
63013.051795342326,10843.0
63013.06179811227,10806.0
63013.07180088221,10806.0
63013.08180365215,10752.0
63013.09180642209,10756.0
63013.101809192034,10763.0
63013.11181196197,10709.0
63013.121814731916,10738.0
63013.13181750185,10691.0
63013.1418202718,10659.0
63013.15182304174,10692.0
63013.16182581168,10660.0
63013.171828581624,10660.0
63013.18183135156,10647.0
63013.191834121506,10634.0
63013.20183689144,10669.0
63013.21183966139,10657.0
63013.221842431325,10649.0
