LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1201935.617818,1201935.617818,1760631865.341319,61494.364,7605,11,PG,1,100,7733
1201935.627546,1201935.627546,1760631865.351046,61504.091,7605,11,PG,1,100,7737
1201935.637273,1201935.637273,1760631865.360774,61513.818,7605,11,PG,1,100,7752
1201935.647000,1201935.647000,1760631865.370501,61523.545,7605,11,PG,1,100,7747
1201935.656727,1201935.656727,1760631865.380228,61533.273,7605,11,PG,1,100,7709
1201935.666454,1201935.666455,1760631865.389955,61543.000,7605,11,PG,1,100,7745
1201935.676788,1201935.676788,1760631865.400289,61553.333,7622,9,PG,1,100,7751
1201935.687121,1201935.687121,1760631865.410622,61563.667,7622,9,PG,1,100,7742
1201935.697454,1201935.697454,1760631865.420955,61574.000,7622,9,PG,1,100,7732
1201935.707788,1201935.707788,1760631865.431288,61584.333,7622,9,PG,1,100,7736
1201935.718121,1201935.718121,1760631865.441622,61594.667,7622,9,PG,1,100,7751
1201935.728454,1201935.728454,1760631865.451955,61605.000,7622,9,PG,1,100,7744
1201935.738787,1201935.738787,1760631865.462288,61615.333,7622,9,PG,1,100,7722
1201935.749121,1201935.749121,1760631865.472622,61625.667,7622,9,PG,1,100,7726
1201935.759454,1201935.759454,1760631865.482955,61636.000,7622,9,PG,1,100,7738
1201935.769181,1201935.769181,1760631865.492682,61645.727,7639,11,PG,1,100,7754
1201935.778908,1201935.778908,1760631865.502409,61655.455,7639,11,PG,1,100,7715
1201935.788636,1201935.788636,1760631865.512137,61665.182,7639,11,PG,1,100,7734
1201935.798363,1201935.798363,1760631865.521864,61674.909,7639,11,PG,1,100,7740
1201935.808090,1201935.808090,1760631865.531591,61684.636,7639,11,PG,1,100,7748
1201935.817817,1201935.817817,1760631865.541318,61694.364,7639,11,PG,1,100,7739
1201935.827544,1201935.827545,1760631865.551046,61704.091,7639,11,PG,1,100,7750
1201935.837272,1201935.837272,1760631865.560773,61713.818,7639,11,PG,1,100,7748
1201935.846999,1201935.846999,1760631865.570500,61723.545,7639,11,PG,1,100,7734
1201935.856726,1201935.856726,1760631865.580227,61733.273,7639,11,PG,1,100,7731
1201935.866453,1201935.866453,1760631865.589955,61743.000,7639,11,PG,1,100,7709
1201935.877153,1201935.877153,1760631865.600655,61753.700,7656,10,PG,1,100,7736
1201935.887853,1201935.887853,1760631865.611355,61764.400,7656,10,PG,1,100,7764
1201935.898553,1201935.898553,1760631865.622054,61775.100,7656,10,PG,1,100,7740
1201935.909253,1201935.909253,1760631865.632754,61785.800,7656,10,PG,1,100,7776
1201935.919953,1201935.919953,1760631865.643454,61796.500,7656,10,PG,1,100,7751
1201935.930653,1201935.930653,1760631865.654154,61807.200,7656,10,PG,1,100,7774
1201935.941353,1201935.941353,1760631865.664854,61817.900,7656,10,PG,1,100,7743
1201935.952053,1201935.952053,1760631865.675554,61828.600,7656,10,PG,1,100,7752
1201935.962753,1201935.962753,1760631865.686254,61839.300,7656,10,PG,1,100,7760
1201935.973453,1201935.973453,1760631865.696954,61850.000,7656,10,PG,1,100,7761
1201935.982753,1201935.982753,1760631865.706254,61859.300,7673,10,PG,1,100,7741
1201935.992053,1201935.992053,1760631865.715554,61868.600,7673,10,PG,1,100,7743
1201936.001353,1201936.001353,1760631865.724854,61877.900,7673,10,PG,1,100,7787
1201936.010653,1201936.010653,1760631865.734154,61887.200,7673,10,PG,1,100,7766
1201936.019953,1201936.019953,1760631865.743454,61896.500,7673,10,PG,1,100,7761
1201936.029253,1201936.029253,1760631865.752754,61905.800,7673,10,PG,1,100,7764
1201936.038552,1201936.038553,1760631865.762054,61915.100,7673,10,PG,1,100,7754
1201936.047852,1201936.047853,1760631865.771354,61924.400,7673,10,PG,1,100,7768
1201936.057152,1201936.057152,1760631865.780654,61933.700,7673,10,PG,1,100,7743
1201936.066452,1201936.066452,1760631865.789954,61943.000,7673,10,PG,1,100,7734
1201936.077152,1201936.077152,1760631865.800654,61953.700,7689,10,PG,1,100,7741
1201936.087852,1201936.087852,1760631865.811354,61964.400,7689,10,PG,1,100,7772
1201936.098552,1201936.098552,1760631865.822054,61975.100,7689,10,PG,1,100,7723
1201936.109252,1201936.109252,1760631865.832754,61985.800,7689,10,PG,1,100,7737
1201936.119952,1201936.119952,1760631865.843454,61996.500,7689,10,PG,1,100,7746
1201936.130652,1201936.130652,1760631865.854154,62007.200,7689,10,PG,1,100,7757
1201936.141352,1201936.141352,1760631865.864854,62017.900,7689,10,PG,1,100,7720
1201936.152052,1201936.152052,1760631865.875553,62028.600,7689,10,PG,1,100,7725
1201936.162752,1201936.162752,1760631865.886253,62039.300,7689,10,PG,1,100,7734
1201936.173452,1201936.173452,1760631865.896953,62050.000,7689,10,PG,1,100,7718
1201936.183785,1201936.183785,1760631865.907287,62060.333,7707,9,PG,1,100,7725
1201936.194118,1201936.194118,1760631865.917620,62070.667,7707,9,PG,1,100,7715
1201936.204452,1201936.204452,1760631865.927953,62081.000,7707,9,PG,1,100,7745
1201936.214785,1201936.214785,1760631865.938287,62091.333,7707,9,PG,1,100,7761
1201936.225118,1201936.225118,1760631865.948620,62101.667,7707,9,PG,1,100,7719
1201936.235451,1201936.235452,1760631865.958953,62112.000,7707,9,PG,1,100,7714
1201936.245785,1201936.245785,1760631865.969286,62122.333,7707,9,PG,1,100,7758
1201936.256118,1201936.256118,1760631865.979620,62132.667,7707,9,PG,1,100,7728
1201936.266451,1201936.266451,1760631865.989953,62143.000,7707,9,PG,1,100,7703
1201936.276179,1201936.276179,1760631865.999680,62152.727,7722,11,PG,1,100,7723
1201936.285906,1201936.285906,1760631866.009408,62162.455,7722,11,PG,1,100,7712
1201936.295633,1201936.295633,1760631866.019135,62172.182,7722,11,PG,1,100,7727
1201936.305360,1201936.305360,1760631866.028862,62181.909,7722,11,PG,1,100,7765
1201936.315087,1201936.315088,1760631866.038589,62191.636,7722,11,PG,1,100,7735
1201936.324815,1201936.324815,1760631866.048316,62201.364,7722,11,PG,1,100,7724
1201936.334542,1201936.334542,1760631866.058044,62211.091,7722,11,PG,1,100,7734
1201936.344269,1201936.344269,1760631866.067771,62220.818,7722,11,PG,1,100,7711
1201936.353996,1201936.353996,1760631866.077498,62230.545,7722,11,PG,1,100,7716
1201936.363724,1201936.363724,1760631866.087225,62240.273,7722,11,PG,1,100,7736
1201936.373451,1201936.373451,1760631866.096953,62250.000,7722,11,PG,1,100,7729
1201936.383178,1201936.383178,1760631866.106680,62259.727,7741,11,PG,1,100,7739
1201936.392905,1201936.392905,1760631866.116407,62269.455,7741,11,PG,1,100,7732
1201936.402632,1201936.402633,1760631866.126134,62279.182,7741,11,PG,1,100,7741
1201936.412360,1201936.412360,1760631866.135862,62288.909,7741,11,PG,1,100,7736
1201936.422087,1201936.422087,1760631866.145589,62298.636,7741,11,PG,1,100,7725
1201936.431814,1201936.431814,1760631866.155316,62308.364,7741,11,PG,1,100,7724
1201936.441541,1201936.441541,1760631866.165043,62318.091,7741,11,PG,1,100,7719
1201936.451269,1201936.451269,1760631866.174771,62327.818,7741,11,PG,1,100,7723
1201936.460996,1201936.460996,1760631866.184498,62337.545,7741,11,PG,1,100,7764
1201936.470723,1201936.470723,1760631866.194225,62347.273,7741,11,PG,1,100,7719
1201936.480450,1201936.480450,1760631866.203952,62357.000,7741,11,PG,1,100,7729
1201936.490672,1201936.490672,1760631866.214175,62367.222,7757,9,PG,1,100,7734
1201936.500895,1201936.500895,1760631866.224397,62377.444,7757,9,PG,1,100,7714
1201936.511117,1201936.511117,1760631866.234619,62387.667,7757,9,PG,1,100,7713
1201936.521339,1201936.521339,1760631866.244841,62397.889,7757,9,PG,1,100,7748
1201936.531561,1201936.531561,1760631866.255063,62408.111,7757,9,PG,1,100,7722
1201936.541783,1201936.541783,1760631866.265285,62418.333,7757,9,PG,1,100,7733
1201936.552005,1201936.552005,1760631866.275507,62428.556,7757,9,PG,1,100,7721
1201936.562228,1201936.562228,1760631866.285730,62438.778,7757,9,PG,1,100,7756
1201936.572450,1201936.572450,1760631866.295952,62449.000,7757,9,PG,1,100,7726
1201936.583150,1201936.583150,1760631866.306652,62459.700,7773,10,PG,1,100,7730
1201936.593850,1201936.593850,1760631866.317352,62470.400,7773,10,PG,1,100,7731
1201936.604550,1201936.604550,1760631866.328052,62481.100,7773,10,PG,1,100,7757
1201936.615249,1201936.615250,1760631866.338752,62491.800,7773,10,PG,1,100,7769
1201936.625949,1201936.625950,1760631866.349452,62502.500,7773,10,PG,1,100,7760
1201936.636649,1201936.636649,1760631866.360152,62513.200,7773,10,PG,1,100,7738
1201936.647349,1201936.647349,1760631866.370852,62523.900,7773,10,PG,1,100,7738
1201936.658049,1201936.658049,1760631866.381552,62534.600,7773,10,PG,1,100,7762
1201936.668749,1201936.668749,1760631866.392251,62545.300,7773,10,PG,1,100,7768
1201936.679449,1201936.679449,1760631866.402951,62556.000,7773,10,PG,1,100,7738
1201936.689176,1201936.689176,1760631866.412679,62565.727,7791,11,PG,1,100,7735
1201936.698904,1201936.698904,1760631866.422406,62575.455,7791,11,PG,1,100,7775
1201936.708631,1201936.708631,1760631866.432133,62585.182,7791,11,PG,1,100,7752
1201936.718358,1201936.718358,1760631866.441860,62594.909,7791,11,PG,1,100,7733
1201936.728085,1201936.728085,1760631866.451588,62604.636,7791,11,PG,1,100,7772
1201936.737812,1201936.737813,1760631866.461315,62614.364,7791,11,PG,1,100,7736
1201936.747540,1201936.747540,1760631866.471042,62624.091,7791,11,PG,1,100,7748
1201936.757267,1201936.757267,1760631866.480769,62633.818,7791,11,PG,1,100,7728
1201936.766994,1201936.766994,1760631866.490497,62643.545,7791,11,PG,1,100,7741
1201936.776721,1201936.776721,1760631866.500224,62653.273,7791,11,PG,1,100,7744
1201936.786449,1201936.786449,1760631866.509951,62663.000,7791,11,PG,1,100,7732
1201936.796782,1201936.796782,1760631866.520284,62673.333,7807,9,PG,1,100,7723
1201936.807115,1201936.807115,1760631866.530618,62683.667,7807,9,PG,1,100,7720
1201936.817448,1201936.817449,1760631866.540951,62694.000,7807,9,PG,1,100,7725
1201936.827782,1201936.827782,1760631866.551284,62704.333,7807,9,PG,1,100,7736
1201936.838115,1201936.838115,1760631866.561618,62714.667,7807,9,PG,1,100,7736
1201936.848448,1201936.848448,1760631866.571951,62725.000,7807,9,PG,1,100,7758
1201936.858782,1201936.858782,1760631866.582284,62735.333,7807,9,PG,1,100,7726
1201936.869115,1201936.869115,1760631866.592618,62745.667,7807,9,PG,1,100,7732
1201936.879448,1201936.879448,1760631866.602951,62756.000,7807,9,PG,1,100,7742
1201936.889175,1201936.889175,1760631866.612678,62765.727,7821,11,PG,1,100,7718
1201936.898903,1201936.898903,1760631866.622405,62775.455,7821,11,PG,1,100,7753
1201936.908630,1201936.908630,1760631866.632133,62785.182,7821,11,PG,1,100,7729
1201936.918357,1201936.918357,1760631866.641860,62794.909,7821,11,PG,1,100,7721
1201936.928084,1201936.928084,1760631866.651587,62804.636,7821,11,PG,1,100,7686
1201936.937811,1201936.937812,1760631866.661314,62814.364,7821,11,PG,1,100,7737
1201936.947539,1201936.947539,1760631866.671041,62824.091,7821,11,PG,1,100,7729
1201936.957266,1201936.957266,1760631866.680769,62833.818,7821,11,PG,1,100,7720
1201936.966993,1201936.966993,1760631866.690496,62843.545,7821,11,PG,1,100,7700
1201936.976720,1201936.976720,1760631866.700223,62853.273,7821,11,PG,1,100,7720
1201936.986448,1201936.986448,1760631866.709950,62863.000,7821,11,PG,1,100,7721
1201936.996781,1201936.996781,1760631866.720284,62873.333,7837,9,PG,1,100,7728
1201937.007114,1201937.007114,1760631866.730617,62883.667,7837,9,PG,1,100,7709
1201937.017447,1201937.017448,1760631866.740950,62894.000,7837,9,PG,1,100,7737
1201937.027781,1201937.027781,1760631866.751283,62904.333,7837,9,PG,1,100,7709
1201937.038114,1201937.038114,1760631866.761617,62914.667,7837,9,PG,1,100,7716
1201937.048447,1201937.048447,1760631866.771950,62925.000,7837,9,PG,1,100,7711
1201937.058780,1201937.058781,1760631866.782283,62935.333,7837,9,PG,1,100,7741
1201937.069114,1201937.069114,1760631866.792617,62945.667,7837,9,PG,1,100,7760
1201937.079447,1201937.079447,1760631866.802950,62956.000,7837,9,PG,1,100,7722
1201937.089174,1201937.089174,1760631866.812677,62965.727,7855,11,PG,1,100,7735
1201937.098901,1201937.098902,1760631866.822404,62975.455,7855,11,PG,1,100,7706
1201937.108629,1201937.108629,1760631866.832132,62985.182,7855,11,PG,1,100,7730
1201937.118356,1201937.118356,1760631866.841859,62994.909,7855,11,PG,1,100,7732
1201937.128083,1201937.128083,1760631866.851586,63004.636,7855,11,PG,1,100,7722
1201937.137810,1201937.137811,1760631866.861313,63014.364,7855,11,PG,1,100,7732
1201937.147538,1201937.147538,1760631866.871041,63024.091,7855,11,PG,1,100,7723
1201937.157265,1201937.157265,1760631866.880768,63033.818,7855,11,PG,1,100,7730
1201937.166992,1201937.166992,1760631866.890495,63043.545,7855,11,PG,1,100,7747
1201937.176719,1201937.176719,1760631866.900222,63053.273,7855,11,PG,1,100,7711
1201937.186446,1201937.186447,1760631866.909950,63063.000,7855,11,PG,1,100,7726
1201937.197046,1201937.197047,1760631866.920550,63073.600,7871,10,PG,1,100,7716
1201937.207646,1201937.207647,1760631866.931149,63084.200,7871,10,PG,1,100,7721
1201937.218246,1201937.218246,1760631866.941749,63094.800,7871,10,PG,1,100,7756
1201937.228846,1201937.228846,1760631866.952349,63105.400,7871,10,PG,1,100,7715
1201937.239446,1201937.239446,1760631866.962949,63116.000,7871,10,PG,1,100,7735
1201937.250046,1201937.250046,1760631866.973549,63126.600,7871,10,PG,1,100,7739
1201937.260646,1201937.260646,1760631866.984149,63137.200,7871,10,PG,1,100,7725
1201937.271246,1201937.271246,1760631866.994749,63147.800,7871,10,PG,1,100,7725
1201937.281846,1201937.281846,1760631867.005349,63158.400,7871,10,PG,1,100,7734
1201937.292446,1201937.292446,1760631867.015949,63169.000,7871,10,PG,1,100,7756
1201937.301846,1201937.301846,1760631867.025349,63178.400,7885,10,PG,1,100,7739
1201937.311246,1201937.311246,1760631867.034749,63187.800,7885,10,PG,1,100,7734
1201937.320646,1201937.320646,1760631867.044149,63197.200,7885,10,PG,1,100,7747
1201937.330046,1201937.330046,1760631867.053549,63206.600,7885,10,PG,1,100,7679
1201937.339446,1201937.339446,1760631867.062949,63216.000,7885,10,PG,1,100,7764
1201937.348846,1201937.348846,1760631867.072349,63225.400,7885,10,PG,1,100,7741
1201937.358246,1201937.358246,1760631867.081749,63234.800,7885,10,PG,1,100,7744
1201937.367646,1201937.367646,1760631867.091149,63244.200,7885,10,PG,1,100,7756
1201937.377046,1201937.377046,1760631867.100549,63253.600,7885,10,PG,1,100,7731
1201937.386445,1201937.386446,1760631867.109949,63263.000,7885,10,PG,1,100,7734
1201937.397045,1201937.397046,1760631867.120549,63273.600,7902,10,PG,1,100,7744
1201937.407645,1201937.407645,1760631867.131149,63284.200,7902,10,PG,1,100,7759
1201937.418245,1201937.418245,1760631867.141749,63294.800,7902,10,PG,1,100,7763
1201937.428845,1201937.428845,1760631867.152349,63305.400,7902,10,PG,1,100,7729
1201937.439445,1201937.439445,1760631867.162949,63316.000,7902,10,PG,1,100,7719
1201937.450045,1201937.450045,1760631867.173548,63326.600,7902,10,PG,1,100,7737
1201937.460645,1201937.460645,1760631867.184149,63337.200,7902,10,PG,1,100,7746
1201937.471245,1201937.471245,1760631867.194748,63347.800,7902,10,PG,1,100,7721
1201937.481845,1201937.481845,1760631867.205348,63358.400,7902,10,PG,1,100,7757
1201937.492445,1201937.492445,1760631867.215948,63369.000,7902,10,PG,1,100,7723
1201937.502889,1201937.502889,1760631867.226393,63379.444,7917,9,PG,1,100,7717
1201937.513334,1201937.513334,1760631867.236837,63389.889,7917,9,PG,1,100,7717
1201937.523778,1201937.523778,1760631867.247282,63400.333,7917,9,PG,1,100,7698
1201937.534222,1201937.534223,1760631867.257726,63410.778,7917,9,PG,1,100,7710
1201937.544667,1201937.544667,1760631867.268170,63421.222,7917,9,PG,1,100,7689
1201937.555111,1201937.555111,1760631867.278615,63431.667,7917,9,PG,1,100,7717
1201937.565556,1201937.565556,1760631867.289059,63442.111,7917,9,PG,1,100,7749
1201937.576000,1201937.576000,1760631867.299504,63452.556,7917,9,PG,1,100,7717
1201937.586444,1201937.586445,1760631867.309948,63463.000,7917,9,PG,1,100,7728
1201937.596081,1201937.596081,1760631867.319584,63472.636,7933,11,PG,1,100,7706
1201937.605717,1201937.605717,1760631867.329221,63482.273,7933,11,PG,1,100,7756
1201937.615353,1201937.615353,1760631867.338857,63491.909,7933,11,PG,1,100,7716
1201937.624990,1201937.624990,1760631867.348493,63501.545,7933,11,PG,1,100,7742
1201937.634626,1201937.634626,1760631867.358130,63511.182,7933,11,PG,1,100,7718
1201937.644262,1201937.644262,1760631867.367766,63520.818,7933,11,PG,1,100,7698
1201937.653899,1201937.653899,1760631867.377402,63530.455,7933,11,PG,1,100,7717
1201937.663535,1201937.663535,1760631867.387039,63540.091,7933,11,PG,1,100,7697
1201937.673171,1201937.673171,1760631867.396675,63549.727,7933,11,PG,1,100,7712
1201937.682808,1201937.682808,1760631867.406311,63559.364,7933,11,PG,1,100,7731
1201937.692444,1201937.692444,1760631867.415948,63569.000,7933,11,PG,1,100,7733
1201937.702171,1201937.702171,1760631867.425675,63578.727,7950,11,PG,1,100,7756
1201937.711898,1201937.711898,1760631867.435402,63588.455,7950,11,PG,1,100,7723
1201937.721626,1201937.721626,1760631867.445129,63598.182,7950,11,PG,1,100,7704
1201937.731353,1201937.731353,1760631867.454857,63607.909,7950,11,PG,1,100,7700
1201937.741080,1201937.741080,1760631867.464584,63617.636,7950,11,PG,1,100,7708
1201937.750807,1201937.750807,1760631867.474311,63627.364,7950,11,PG,1,100,7705
1201937.760534,1201937.760535,1760631867.484038,63637.091,7950,11,PG,1,100,7714
1201937.770262,1201937.770262,1760631867.493766,63646.818,7950,11,PG,1,100,7732
1201937.779989,1201937.779989,1760631867.503493,63656.545,7950,11,PG,1,100,7722
1201937.789716,1201937.789716,1760631867.513220,63666.273,7950,11,PG,1,100,7730
1201937.799443,1201937.799443,1760631867.522947,63676.000,7950,11,PG,1,100,7733
1201937.809888,1201937.809888,1760631867.533392,63686.444,7966,9,PG,1,100,7725
1201937.820332,1201937.820332,1760631867.543836,63696.889,7966,9,PG,1,100,7721
1201937.830776,1201937.830777,1760631867.554281,63707.333,7966,9,PG,1,100,7724
1201937.841221,1201937.841221,1760631867.564725,63717.778,7966,9,PG,1,100,7720
1201937.851665,1201937.851665,1760631867.575169,63728.222,7966,9,PG,1,100,7699
1201937.862110,1201937.862110,1760631867.585614,63738.667,7966,9,PG,1,100,7770
1201937.872554,1201937.872554,1760631867.596058,63749.111,7966,9,PG,1,100,7714
1201937.882998,1201937.882999,1760631867.606503,63759.556,7966,9,PG,1,100,7750
1201937.893443,1201937.893443,1760631867.616947,63770.000,7966,9,PG,1,100,7712
1201937.904043,1201937.904043,1760631867.627547,63780.600,7981,10,PG,1,100,7720
1201937.914643,1201937.914643,1760631867.638147,63791.200,7981,10,PG,1,100,7727
1201937.925243,1201937.925243,1760631867.648747,63801.800,7981,10,PG,1,100,7769
1201937.935843,1201937.935843,1760631867.659347,63812.400,7981,10,PG,1,100,7741
1201937.946443,1201937.946443,1760631867.669947,63823.000,7981,10,PG,1,100,7735
1201937.957042,1201937.957043,1760631867.680547,63833.600,7981,10,PG,1,100,7722
1201937.967642,1201937.967643,1760631867.691147,63844.200,7981,10,PG,1,100,7761
