time,eda
63011.65622660921,0.33542799949645996
63011.723059895055,0.33567100763320923
63011.7898931809,0.33581700921058655
63011.85672646674,0.33602699637413025
63011.92355975259,0.3360440135002136
63011.99039303844,0.33617299795150757
63012.05722632428,0.33623799681663513
63012.12405961013,0.33638501167297363
63012.190892895975,0.33641698956489563
63012.257726181815,0.33654800057411194
63012.32455946766,0.33656400442123413
63012.39139275351,0.33669400215148926
63012.45822603936,0.3366610109806061
63012.5250593252,0.33684098720550537
63012.591892611046,0.33690598607063293
63012.658725896894,0.33684098720550537
63012.725559182734,0.33690598607063293
63012.79239246858,0.33703699707984924
63012.85922575443,0.33713498711586
63012.92605904028,0.3372490108013153
63012.99289232612,0.33731400966644287
63013.059725611965,0.3372490108013153
63013.12655889781,0.33721598982810974
63013.19339218365,0.3372980058193207
63013.2602254695,0.3372980058193207
63013.32705875535,0.3372980058193207
63013.3938920412,0.3372490108013153
63013.46072532704,0.3372490108013153
63013.527558612885,0.33731400966644287
63013.59439189873,0.3374449908733368
63013.66122518457,0.3373959958553314
63013.72805847042,0.33734700083732605
63013.79489175627,0.3374449908733368
63013.86172504211,0.33762499690055847
63013.928558327956,0.3375599980354309
63013.995391613804,0.33762499690055847
63014.06222489965,0.3377240002155304
63014.12905818549,0.337675005197525
63014.19589147134,0.3377070128917694
63014.26272475719,0.3376910090446472
63014.32955804303,0.33762499690055847
63014.396391328875,0.33764201402664185
63014.46322461472,0.3377400040626526
63014.53005790057,0.3377400040626526
63014.59689118641,0.3377400040626526
63014.66372447226,0.3378709852695465
63014.73055775811,0.3380360007286072
63014.79739104395,0.33793699741363525
63014.864224329795,0.3379040062427521
63014.93105761564,0.3379859924316406
63014.99789090149,0.33805200457572937
63015.06472418733,0.33796998858451843
63015.13155747318,0.33795300126075745
63015.198390759026,0.3379859924316406
63015.265224044866,0.338003009557724
63015.332057330714,0.3379859924316406
63015.39889061656,0.33805200457572937
63015.46572390241,0.3380190134048462
63015.53255718825,0.33808499574661255
63015.5993904741,0.33821600675582886
63015.666223759945,0.3382819890975952
63015.733057045785,0.3381179869174957
63015.79989033163,0.3381510078907013
63015.86672361748,0.3381670117378235
63015.93355690332,0.3381510078907013
63016.00039018917,0.3382819890975952
63016.06722347502,0.338265985250473
63016.134056760864,0.3381829857826233
63016.200890046704,0.3383150100708008
63016.26772333255,0.33838099241256714
63016.3345566184,0.33838099241256714
63016.40138990424,0.3384140133857727
63016.46822319009,0.33834800124168396
63016.535056475936,0.3382819890975952
63016.60188976178,0.33838099241256714
63016.668723047624,0.3384299874305725
63016.73555633347,0.3384630084037781
63016.80238961932,0.3384630084037781
63016.86922290516,0.3384630084037781
63016.93605619101,0.3385779857635498
63017.002889476855,0.33847999572753906
63017.0697227627,0.33861100673675537
63017.13655604854,0.3386940062046051
63017.20338933439,0.33866098523139954
63017.27022262024,0.33861100673675537
63017.33705590608,0.33834800124168396
63017.403889191926,0.33806800842285156
63017.470722477774,0.3380190134048462
63017.537555763614,0.3381179869174957
63017.60438904946,0.3381829857826233
63017.67122233531,0.33823299407958984
63017.73805562116,0.33823299407958984
63017.804888907,0.3382990062236786
63017.871722192845,0.3381829857826233
63017.93855547869,0.3381829857826233
63018.00538876453,0.338331013917923
63018.07222205038,0.33834800124168396
63018.13905533623,0.338331013917923
63018.20588862208,0.33849599957466125
63018.27272190792,0.33847999572753906
63018.339555193765,0.33856201171875
63018.40638847961,0.3385779857635498
63018.47322176545,0.33864399790763855
63018.5400550513,0.3385950028896332
63018.60688833715,0.3385460078716278
63018.673721622996,0.3387430012226105
63018.740554908836,0.33890798687934875
63018.807388194684,0.33905699849128723
63018.87422148053,0.3392390012741089
63018.94105476637,0.339370995759964
63019.00788805222,0.3392550051212311
63019.07472133807,0.3392550051212311
63019.141554623915,0.3387430012226105
63019.208387909755,0.33836400508880615
63019.2752211956,0.33808499574661255
63019.34205448145,0.33836400508880615
63019.40888776729,0.3390069901943207
63019.47572105314,0.33915600180625916
63019.54255433899,0.3388589918613434
63019.60938762483,0.3388090133666992
63019.676220910675,0.33866098523139954
63019.74305419652,0.33867698907852173
63019.80988748237,0.3388260006904602
63019.87672076821,0.3388589918613434
63019.94355405406,0.3388090133666992
63020.010387339906,0.338793009519577
63020.077220625746,0.33866098523139954
63020.144053911594,0.33875998854637146
63020.21088719744,0.3388749957084656
63020.27772048329,0.33889201283454895
63020.34455376913,0.3388090133666992
63020.41138705498,0.33892500400543213
63020.478220340825,0.3389579951763153
63020.545053626665,0.33904001116752625
63020.61188691251,0.33889201283454895
63020.67872019836,0.33902400732040405
63020.74555348421,0.33904001116752625
63020.81238677005,0.33905699849128723
63020.8792200559,0.3389909863471985
63020.946053341744,0.33915600180625916
63021.012886627585,0.3392060101032257
63021.07971991343,0.33917298913002014
63021.14655319928,0.3392390012741089
63021.21338648512,0.3393220007419586
63021.28021977097,0.3394539952278137
63021.347053056816,0.3394869863986969
63021.41388634266,0.33952000737190247
63021.480719628504,0.33952000737190247
63021.54755291435,0.33955299854278564
63021.6143862002,0.33953699469566345
63021.68121948604,0.3394869863986969
63021.74805277189,0.3394710123538971
63021.814886057735,0.33955299854278564
63021.88171934358,0.33956998586654663
63021.94855262942,0.3396359980106354
63022.01538591527,0.3397029936313629
63022.08221920112,0.3397519886493683
63022.14905248696,0.33968600630760193
63022.215885772806,0.3396359980106354
63022.282719058654,0.33980199694633484
63022.3495523445,0.3398689925670624
63022.41638563034,0.3398689925670624
63022.48321891619,0.3399679958820343
63022.55005220204,0.34005099534988403
63022.61688548788,0.34013500809669495
63022.683718773726,0.34005099534988403
63022.75055205957,0.3401010036468506
63022.817385345414,0.3400680124759674
63022.88421863126,0.33991798758506775
63022.95105191711,0.34005099534988403
63023.01788520296,0.34013500809669495
63023.0847184888,0.34005099534988403
63023.151551774645,0.34013500809669495
63023.21838506049,0.34015101194381714
63023.28521834633,0.3403010070323944
63023.35205163218,0.34028398990631104
63023.41888491803,0.3404510021209717
63023.485718203876,0.3403179943561554
63023.552551489716,0.3403179943561554
63023.619384775564,0.34026798605918884
63023.68621806141,0.34036698937416077
63023.75305134725,0.3404169976711273
63023.8198846331,0.3405340015888214
63023.88671791895,0.3406510055065155
63023.953551204795,0.34063398838043213
63024.020384490635,0.34058400988578796
63024.08721777648,0.3405509889125824
63024.15405106233,0.3403509855270386
63024.22088434817,0.34048399329185486
63024.28771763402,0.3406670093536377
63024.35455091987,0.3407509922981262
63024.421384205714,0.3406839966773987
63024.488217491555,0.34060099720954895
63024.5550507774,0.34046700596809387
63024.62188406325,0.3405170142650604
63024.68871734909,0.3405170142650604
63024.75555063494,0.34061700105667114
63024.822383920786,0.3406670093536377
63024.889217206626,0.34063398838043213
63024.956050492474,0.34061700105667114
63025.02288377832,0.34063398838043213
63025.08971706417,0.3403010070323944
63025.15655035001,0.3398689925670624
63025.22338363586,0.3396199941635132
63025.290216921705,0.3400680124759674
63025.357050207545,0.34048399329185486
63025.42388349339,0.3405509889125824
63025.49071677924,0.3405170142650604
63025.55755006509,0.3406510055065155
63025.62438335093,0.34058400988578796
63025.69121663678,0.34060099720954895
63025.758049922624,0.34063398838043213
63025.824883208465,0.3407680094242096
63025.89171649431,0.3406670093536377
63025.95854978016,0.34071698784828186
63026.02538306601,0.34081798791885376
63026.09221635185,0.34095099568367004
63026.159049637696,0.34095099568367004
63026.22588292354,0.34106799960136414
63026.292716209384,0.3410179913043976
63026.35954949523,0.3411349952220917
63026.42638278108,0.3411020040512085
63026.49321606692,0.3411850035190582
63026.56004935277,0.34115201234817505
