time,temp
63011.691155372544,26.062999725341797
63011.75746878424,26.062999725341797
63011.82378219594,26.062999725341797
63011.89009560765,26.062999725341797
63011.956409019345,26.062999725341797
63012.022722431044,26.062999725341797
63012.08903584274,25.992000579833984
63012.15534925444,26.066999435424805
63012.22166266614,26.066999435424805
63012.28797607784,26.02899932861328
63012.35428948954,26.02899932861328
63012.42060290124,26.02899932861328
63012.48691631294,25.941999435424805
63012.55322972464,25.90399932861328
63012.61954313634,25.90399932861328
63012.685856548036,25.95800018310547
63012.75216995974,25.95800018310547
63012.81848337144,25.95800018310547
63012.88479678314,26.05299949645996
63012.95111019484,26.023000717163086
63013.017423606536,26.023000717163086
63013.083737018234,26.115999221801758
63013.15005042993,26.115999221801758
63013.21636384164,26.115999221801758
63013.28267725334,26.156999588012695
63013.348990665036,26.031999588012695
63013.415304076734,26.031999588012695
63013.48161748843,26.1200008392334
63013.54793090013,26.052000045776367
63013.61424431183,26.052000045776367
63013.680557723535,26.052000045776367
63013.746871135234,26.058000564575195
63013.81318454693,26.058000564575195
63013.87949795863,26.20199966430664
63013.94581137033,26.20199966430664
63014.01212478203,26.08799934387207
63014.078438193734,26.08799934387207
63014.14475160543,26.08799934387207
63014.21106501713,26.072999954223633
63014.27737842883,26.13800048828125
63014.34369184053,26.13800048828125
63014.410005252226,26.094999313354492
63014.476318663925,26.094999313354492
63014.54263207563,26.094999313354492
63014.60894548733,26.041000366210938
63014.67525889903,26.05299949645996
63014.741572310726,26.05299949645996
63014.807885722425,26.128999710083008
63014.87419913412,26.128999710083008
63014.94051254582,26.128999710083008
63015.00682595753,26.020999908447266
63015.073139369226,26.009000778198242
63015.139452780924,26.009000778198242
63015.20576619262,26.145999908447266
63015.27207960432,26.145999908447266
63015.33839301602,26.145999908447266
63015.40470642772,26.062999725341797
63015.471019839424,26.062999725341797
63015.53733325112,26.062999725341797
63015.60364666282,25.95599937438965
63015.66996007452,26.017000198364258
63015.73627348622,26.017000198364258
63015.80258689792,26.017000198364258
63015.86890030962,26.042999267578125
63015.93521372132,26.042999267578125
63016.00152713302,26.01799964904785
63016.06784054472,26.007999420166016
63016.13415395642,26.007999420166016
63016.200467368115,26.007999420166016
63016.26678077981,26.007999420166016
63016.33309419152,26.003000259399414
63016.39940760322,26.003000259399414
63016.465721014916,26.000999450683594
63016.532034426615,26.000999450683594
63016.59834783831,26.000999450683594
63016.66466125001,26.035999298095703
63016.73097466171,26.035999298095703
63016.797288073416,26.035999298095703
63016.863601485114,26.156999588012695
63016.92991489681,25.961999893188477
63016.99622830851,25.961999893188477
63017.06254172021,26.018999099731445
63017.12885513191,26.018999099731445
63017.195168543614,26.018999099731445
63017.26148195531,26.07900047302246
63017.32779536701,26.104999542236328
63017.39410877871,26.104999542236328
63017.46042219041,26.045000076293945
63017.52673560211,26.045000076293945
63017.593049013805,26.045000076293945
63017.65936242551,26.16200065612793
63017.72567583721,26.211999893188477
63017.79198924891,26.211999893188477
63017.85830266061,26.020999908447266
63017.924616072305,25.972999572753906
63017.990929484,25.972999572753906
63018.0572428957,25.972999572753906
63018.12355630741,25.98900032043457
63018.189869719106,25.98900032043457
63018.256183130805,26.172000885009766
63018.3224965425,26.172000885009766
63018.3888099542,26.215999603271484
63018.4551233659,26.215999603271484
63018.5214367776,26.215999603271484
63018.587750189305,26.0939998626709
63018.654063601,26.218000411987305
63018.7203770127,26.218000411987305
63018.7866904244,26.236000061035156
63018.8530038361,26.236000061035156
63018.9193172478,26.236000061035156
63018.9856306595,26.17300033569336
63019.0519440712,26.038999557495117
63019.1182574829,26.038999557495117
63019.1845708946,26.08799934387207
63019.2508843063,26.08799934387207
63019.317197717995,26.08799934387207
